s_name,county,address,geo_loc,gmaps_url,s_type,area
富岡老街,桃園市,桃園市楊梅區中正路信義路,POINT(121.08304 24.93508),https://www.google.com/maps/place/?q=place_id:ChIJjYS92vcvaDQR1eYf76WgK7A,戶外,楊梅區
秀才登山步道,桃園市,桃園市楊梅區,POINT(121.14499 24.88192),https://www.google.com/maps/place/?q=place_id:ChIJZYDbLxc7aDQRYMozi5olaqA,戶外,楊梅區
大平紅橋,桃園市,桃園市龍潭區石門路53號,POINT(121.24555 24.83126),https://www.google.com/maps/place/?q=place_id:ChIJYYyRrpY9aDQR6aAGNbJuHeg,戶外,龍潭區
龜山眷村故事館,桃園市,桃園市龜山區光峰路43號,POINT(121.34048 24.99844),https://www.google.com/maps/place/?q=place_id:ChIJAQAAABAfaDQRjz8zTeSHzxE,室內,龜山區
竹圃茶園小木屋休閒農場,桃園市,桃園市蘆竹區1之6號,POINT(121.34469 25.08166),https://www.google.com/maps/place/?q=place_id:ChIJfVNrMymhQjQRRYSNQIZzps0,戶外,蘆竹區
戀戀空港灣休閒農場,桃園市,桃園市蘆竹區小古山路183之一號,POINT(121.28543 25.10810),https://www.google.com/maps/place/?q=place_id:ChIJUdl4abGhQjQRE3gii6xrQ7U,戶外,蘆竹區
泉園休閒農場,桃園市,桃園市蘆竹區小古山路183號,POINT(121.28474 25.10856),https://www.google.com/maps/place/?q=place_id:ChIJj2ur8TWhQjQRsLIJK47FBqs,戶外,蘆竹區
耀輝休閒牧場,桃園市,桃園市楊梅區楊湖路一段654巷81弄88號,POINT(121.12282 24.91729),https://www.google.com/maps/place/?q=place_id:ChIJ-V6X0ColaDQRipuHJi2h16k,戶外,楊梅區
壹號館-大溪木藝生態博物館,桃園市,桃園市大溪區中正路68號,POINT(121.28543 24.88332),https://www.google.com/maps/place/?q=place_id:ChIJYzcTXx8YaDQRmoxhDCnC3Aw,室內,大溪區
樂天桃園棒球場,桃園市,桃園市中壢區領航北路一段1號,POINT(121.20048 25.00089),https://www.google.com/maps/place/?q=place_id:ChIJOWWiJGwhaDQRfqPZO6lLZtE,戶外,中壢區
中平路故事館,桃園市,桃園市中壢區復興路99號,POINT(121.22444 24.95536),https://www.google.com/maps/place/?q=place_id:ChIJPSfru0kiaDQRzFHjQj4pq7Q,室內,中壢區
楓樹腳公園,桃園市,桃園市八德區金鎰街14巷楓樹腳公園,POINT(121.29572 24.93474),https://www.google.com/maps/place/?q=place_id:ChIJezcYSO8YaDQRjNLpub4HSEQ,戶外,八德區
大園公園,桃園市,桃園市大園區大觀路118號,POINT(121.19392 25.06587),https://www.google.com/maps/place/?q=place_id:ChIJ2y7NV58gaDQR0q4KNzcimvs,戶外,大園區
大溪埔頂公園,桃園市,桃園市大溪區公園路埔仁路交叉口,POINT(121.28269 24.90945),https://www.google.com/maps/place/?q=place_id:ChIJT_aqYmkYaDQR427DjxHNCcU,戶外,大溪區
三坑自然生態公園,桃園市,桃園市龍潭區,POINT(121.25738 24.83895),https://www.google.com/maps/place/?q=place_id:ChIJmzhLXIE9aDQRrumrssL4PmU,戶外,龍潭區
大溪橋,桃園市,桃園市大溪區瑞安路一段273號,POINT(121.28346 24.88484),https://www.google.com/maps/place/?q=place_id:ChIJ7QuhMh8YaDQRC4idli6CBik,戶外,大溪區
國旗屋米干店,桃園市,桃園市中壢區龍平路215號,POINT(121.25411 24.92908),https://www.google.com/maps/place/?q=place_id:ChIJa__4ILh_DhQR3_8A4gEJ_Bw,室內,中壢區
前慈湖步道,桃園市,桃園市大溪區復興路一段1097號,POINT(121.29479 24.84070),https://www.google.com/maps/place/?q=place_id:ChIJv1s1Nq4XaDQRL5JfRNCgYlc,戶外,大溪區
新街國小日式宿舍,桃園市,桃園市中壢區延平路176號,POINT(121.22816 24.96424),https://www.google.com/maps/place/?q=place_id:ChIJtXj7CzoiaDQRe0k6S_1wC0M,戶外,中壢區
三龜戲水觀景平台,桃園市,桃園市復興區巴陵道路59號,POINT(121.39279 24.68327),https://www.google.com/maps/place/?q=place_id:ChIJWf9mR9NsaDQRYsrQ6VBWnis,戶外,復興區
大慶洞,桃園市,桃園市大溪區號大溪橋步道35號,POINT(121.28521 24.88623),https://www.google.com/maps/place/?q=place_id:ChIJMS8OnBgYaDQRquIQs4lvwzQ,戶外,大溪區
華泰名品城,桃園市,桃園市中壢區春德路189號,POINT(121.21323 25.01420),https://www.google.com/maps/place/?q=place_id:ChIJ07yvOQYhaDQRaPvMMce7GJc,戶外,中壢區
桃園市立圖書館 大湳分館,桃園市,桃園市八德區重慶街53巷2號,POINT(121.30182 24.95693),https://www.google.com/maps/place/?q=place_id:ChIJcwgbEn5_DhQR5ipAYjYFOEA,室內,八德區
養樂多(中壢工廠),桃園市,桃園市中壢區自強一路4號,POINT(121.24457 24.96892),https://www.google.com/maps/place/?q=place_id:ChIJc6FvvB4iaDQRAO5TDTgW2CI,室內,中壢區
歐萊德國際股份有限公司(綠建築總部),桃園市,桃園市龍潭區中豐路高平段18號,POINT(121.21097 24.84049),https://www.google.com/maps/place/?q=place_id:ChIJ0xdvhU48aDQRQiYxODYb7tc,戶外,龍潭區
福源茶廠,桃園市,桃園市龍潭區竹龍路590巷56號,POINT(121.19349 24.86305),https://www.google.com/maps/place/?q=place_id:ChIJVVVVlfE8aDQRn91zQee1uYk,室內,龍潭區
中台環境教育資源中心,桃園市,桃園市觀音區環科路328號,POINT(121.06262 25.03769),https://www.google.com/maps/place/?q=place_id:ChIJc9pTOr4oaDQR_VQ0HO_6RSk,室內,觀音區
CAFE!N 硬咖啡 桃園總廠門市 ( DICKIES 聯名咖啡觀光工廠 ),桃園市,桃園市平鎮區工業五路8號,POINT(121.19799 24.90229),https://www.google.com/maps/place/?q=place_id:ChIJhZATXjQjaDQRED0CIY3tQCE,室內,平鎮區
青林農場,桃園市,桃園市觀音區大湖路二段131之1號,POINT(121.13331 24.99508),https://www.google.com/maps/place/?q=place_id:ChIJfXd-J4ImaDQR3-njtsGa40s,戶外,觀音區
大艽芎古道,桃園市,桃園市大溪區,POINT(121.28441 24.83070),https://www.google.com/maps/place/?q=place_id:ChIJEy05ZMoXaDQRIOFlh0XwFmo,戶外,大溪區
角板山形象商圈,桃園市,桃園市復興區中正路,POINT(121.35127 24.81611),https://www.google.com/maps/place/?q=place_id:ChIJ__rq8yoXaDQRdl_eKz-pxuQ,戶外,復興區
桃園地景公園(彩韻廣場),桃園市,桃園市桃園區國際路二段546號,POINT(121.28695 25.00279),https://www.google.com/maps/place/?q=place_id:ChIJK3_1PQsfaDQRAI4Z9ngy1C8,戶外,桃園區
新屋百年石滬群,桃園市,桃園市新屋區觀海路一段,POINT(120.98952 24.94824),https://www.google.com/maps/place/?q=place_id:ChIJH2YNOwAuaDQRrdjntDpX_Xo,戶外,新屋區
龍岡森林公園,桃園市,桃園市中壢區龍岡路三段,POINT(121.23575 24.93391),https://www.google.com/maps/place/?q=place_id:ChIJ47-kaF8iaDQRS-l2988H-60,戶外,中壢區
桃園中正藝文特區商圈,桃園市,桃園市桃園區中正路1067號,POINT(121.29831 25.01620),https://www.google.com/maps/place/?q=place_id:ChIJMylx2rsfaDQRc_cJ0HI2_Rc,戶外,桃園區
桃園市立圖書館龍岡分館,桃園市,桃園市中壢區台貿一街100號,POINT(121.25601 24.93755),https://www.google.com/maps/place/?q=place_id:ChIJ58y1PXoiaDQRskkNsbUOKLk,室內,中壢區
溪口部落文化廣場,桃園市,桃園市復興區澤仁里4鄰溪口台59之1號,POINT(121.34709 24.80363),https://www.google.com/maps/place/?q=place_id:ChIJxSHRVMgWaDQRj6-tBGxy0aA,戶外,復興區
大溪歷史館,桃園市,桃園市大溪區普濟路23號,POINT(121.28650 24.88090),https://www.google.com/maps/place/?q=place_id:ChIJzVmCv2wZaDQRDaJIUhlp46Y,室內,大溪區
藝師館,桃園市,桃園市大溪區普濟路52號,POINT(121.28664 24.88103),https://www.google.com/maps/place/?q=place_id:ChIJeT4jNyAYaDQRumbvXFRrlVI,室內,大溪區
大溪普濟堂,桃園市,桃園市大溪區普濟路124號,POINT(121.28610 24.88653),https://www.google.com/maps/place/?q=place_id:ChIJ59rofCIYaDQRNJ9N7g5dCQ4,戶外,大溪區
赫威神木群,桃園市,桃園市復興區霞雲里,POINT(121.43758 24.79034),https://www.google.com/maps/place/?q=place_id:ChIJdfsp8wgRaDQRulybXQQNKwU,戶外,復興區
乳姑山,桃園市,桃園市龍潭區楊銅路二段712之1號,POINT(121.18415 24.86805),https://www.google.com/maps/place/?q=place_id:ChIJ3crIno88aDQR7eAWvABwVA8,戶外,龍潭區
國立體育大學,桃園市,桃園市龜山區文化一路250號,POINT(121.38776 25.03139),https://www.google.com/maps/place/?q=place_id:ChIJHcpttWWnQjQRAXdBYSK0CZc,戶外,龜山區
環球購物中心 桃園A8,桃園市,桃園市龜山區復興一路8號,POINT(121.37007 25.06060),https://www.google.com/maps/place/?q=place_id:ChIJx5MUFjunQjQRJrC61VPRFVQ,室內,龜山區
中壢藝術館,桃園市,桃園市中壢區中美路16號,POINT(121.22743 24.95824),https://www.google.com/maps/place/?q=place_id:ChIJrT93kTciaDQR-FDm9EHz0B4,室內,中壢區
臺灣桃園國際機場,桃園市,桃園市大園區航站南路9號,POINT(121.23116 25.08049),https://www.google.com/maps/place/?q=place_id:ChIJ1RXSYsCfQjQRCbG1qZC2o3A,戶外,大園區
茄苳里埤塘公園,桃園市,桃園市八德區茄苳里,POINT(121.27264 24.96556),https://www.google.com/maps/place/?q=place_id:ChIJ5xgBG60YaDQRv9_DpEob5EU,戶外,八德區
魅力金三角形象商圈,桃園市,桃園市平鎮區中山路68號,POINT(121.25437 24.92790),https://www.google.com/maps/place/?q=place_id:ChIJ1cZJKtgjaDQRTLWr1gfPYFw,戶外,平鎮區
雲南文化公園,桃園市,桃園市平鎮區忠貞一街,POINT(121.25506 24.92872),https://www.google.com/maps/place/?q=place_id:ChIJKVfdhn0iaDQRhm3YgHCDEE8,戶外,平鎮區
蘆竹德馨堂,桃園市,桃園市蘆竹區南山路三段68號,POINT(121.28603 25.07931),https://www.google.com/maps/place/?q=place_id:ChIJH7_li0egQjQRxzAZdLu4aVQ,戶外,蘆竹區
桃園市土地公文化館,桃園市,桃園市桃園區三民路一段100號,POINT(121.32127 24.99818),https://www.google.com/maps/place/?q=place_id:ChIJ06nF3_ceaDQRGrhoaMn69Ic,室內,桃園區
葡萄王健康活力能量館,桃園市,桃園市平鎮區金陵路二段402號,POINT(121.22531 24.93401),https://www.google.com/maps/place/?q=place_id:ChIJsRHF9fgiaDQRgxrXJG7wUjo,室內,平鎮區
禾宇大賣場,桃園市,桃園市大園區中華路112號,POINT(121.20033 25.06795),https://www.google.com/maps/place/?q=place_id:ChIJN56q550gaDQR9YeOpctdYp8,室內,大園區
樂信瓦旦紀念公園,桃園市,桃園市復興區羅馬公路118號,POINT(121.36396 24.79178),https://www.google.com/maps/place/?q=place_id:ChIJ173bNE8RaDQRyXA5BPUPQto,戶外,復興區
千郁休閒農場,桃園市,桃園市蘆竹區八德二路288號,POINT(121.33934 25.06967),https://www.google.com/maps/place/?q=place_id:ChIJbcteI9ugQjQRYS36inSl0Aw,戶外,蘆竹區
新溪口吊橋,桃園市,桃園市復興區中山路8號,POINT(121.34744 24.80956),https://www.google.com/maps/place/?q=place_id:ChIJTa3dCs4WaDQRWMA1q0Y3kGk,戶外,復興區
泰雅故事公園,桃園市,桃園市復興區,POINT(121.36619 24.79249),https://www.google.com/maps/place/?q=place_id:ChIJ2SKgTUYRaDQRQHW8mU8tx48,戶外,復興區
桃園77藝文町,桃園市,桃園市桃園區中正路77巷5號,POINT(121.31148 24.99170),https://www.google.com/maps/place/?q=place_id:ChIJH9DgTi4faDQRSjDnQhBIKrs,室內,桃園區
桃園市政府消防局訓練中心暨防災教育館,桃園市,桃園市八德區介壽路二段901巷49弄35號,POINT(121.29871 24.93718),https://www.google.com/maps/place/?q=place_id:ChIJSVhwuucYaDQRmQyVehM_ftc,室內,八德區
圳頭里軍史公園,桃園市,桃園市大園區西部濱海公路76號,POINT(121.19674 25.09346),https://www.google.com/maps/place/?q=place_id:ChIJRQgWAEGeQjQRQXws1ZQlfyg,室內,大園區
保甲古道,桃園市,桃園市楊梅區老莊路783巷,POINT(121.16549 24.88259),https://www.google.com/maps/place/?q=place_id:ChIJff-M9V47aDQRpf7Q0RczNWM,戶外,楊梅區
福人步道,桃園市,桃園市楊梅區福人路,POINT(121.15236 24.89566),https://www.google.com/maps/place/?q=place_id:ChIJD6im7EY7aDQR-M3JW8Koxz8,戶外,楊梅區
菱潭街興創基地,桃園市,桃園市龍潭區龍元路45之31號,POINT(121.21259 24.86479),https://www.google.com/maps/place/?q=place_id:ChIJBfdJNOM8aDQR9vYYLrm1JfU,戶外,龍潭區
桃園光影文化館,桃園市,桃園市桃園區埔新路12號,POINT(121.30744 24.99916),https://www.google.com/maps/place/?q=place_id:ChIJX0rSLwAfaDQR8_JFHqUq5aA,室內,桃園區
中壢光影電影館,桃園市,桃園市中壢區龍清街116巷31號,POINT(121.23781 24.93550),https://www.google.com/maps/place/?q=place_id:ChIJPajlTF4iaDQRTo5M-veH-os,室內,中壢區
大溪南興落羽松,桃園市,桃園市大溪區浮筧街158之1號,POINT(121.26243 24.91719),https://www.google.com/maps/place/?q=place_id:ChIJPcCyVngYaDQRjPRHfzB-rsU,戶外,大溪區
桃蘆坑休閒農場,桃園市,桃園市蘆竹區山林路三段855之1號,POINT(121.33231 25.07893),https://www.google.com/maps/place/?q=place_id:ChIJwWmcRd-gQjQRM23amavXVGw,戶外,蘆竹區
侏羅紀自然科學博物館 ,桃園市,桃園市蘆竹區新南路一段125號B1,POINT(121.29539 25.04351),https://www.google.com/maps/place/?q=place_id:ChIJxVPm0HWgQjQRNidbV6A0zUM,室內,蘆竹區
鳳飛飛故事館,桃園市,桃園市大溪區普濟路5號,POINT(121.28715 24.87992),https://www.google.com/maps/place/?q=place_id:ChIJa3TldjQZaDQRve2IXpVU5B4,室內,大溪區
四維商圈,桃園市,桃園市楊梅區四維路,POINT(121.17988 24.91470),https://www.google.com/maps/place/?q=place_id:ChIJJe1emIMjaDQRVsMG3bpW1TQ,戶外,楊梅區
名人堂花園大飯店,桃園市,桃園市龍潭區民生路141巷150號,POINT(121.22881 24.84383),https://www.google.com/maps/place/?q=place_id:ChIJSyab2oc9aDQRnsENHKRP3KA,室內,龍潭區
壢小故事森林,桃園市,桃園市中壢區博愛路52號,POINT(121.22042 24.95383),https://www.google.com/maps/place/?q=place_id:ChIJP3V9BpMjaDQR-tQG41SO56c,戶外,中壢區
中壢警察局日式宿舍群,桃園市,桃園市中壢區延平路627號,POINT(121.22211 24.95362),https://www.google.com/maps/place/?q=place_id:ChIJH8OC3ksiaDQR2KHZ2jJ0rI4,戶外,中壢區
自然接觸保養品亮點體驗園,桃園市,桃園市楊梅區楊湖路一段351號,POINT(121.13444 24.91172),https://www.google.com/maps/place/?q=place_id:ChIJv740YOI7aDQR4cZSOJBJcs4,戶外,楊梅區
Xpark,桃園市,桃園市中壢區春德路105號,POINT(121.21424 25.01725),https://www.google.com/maps/place/?q=place_id:ChIJd3rqSgUhaDQR7zOGQANlvj8,戶外,中壢區
利百代彩筆文創館-義百代餐館,桃園市,桃園市桃園區大誠路2號,POINT(121.31993 24.98171),https://www.google.com/maps/place/?q=place_id:ChIJmwouIU4faDQRyyc_h0GfZ9k,室內,桃園區
雄獅文具-想像力製造所,桃園市,桃園市龍潭區中原路二段188號,POINT(121.19627 24.84187),https://www.google.com/maps/place/?q=place_id:ChIJ4V72WGc9aDQRntiEXSDYtfY,室內,龍潭區
勝昌製藥廠股份有限公司 (勝昌中草藥探索館),桃園市,桃園市中壢區民族路六段436號,POINT(121.15685 24.96336),https://www.google.com/maps/place/?q=place_id:ChIJz2qvkm8kaDQRqFG-KKuCvRc,室內,中壢區
崙坪文化地景園區,桃園市,桃園市觀音區學府路350巷120號,POINT(121.16590 24.99923),https://www.google.com/maps/place/?q=place_id:ChIJW5Tqca4maDQRQmrrESYSDPU,戶外,觀音區
鍾肇政文學生活園區,桃園市,桃園市龍潭區南龍路1號,POINT(121.21420 24.86430),https://www.google.com/maps/place/?q=place_id:ChIJnVAtKuM8aDQR3_9qZ5kv5uw,室內,龍潭區
手信霧隱城,桃園市,桃園市龍潭區民豐一街99號,POINT(121.24263 24.88030),https://www.google.com/maps/place/?q=place_id:ChIJt4XIVuk9aDQR1AV7r0O9bYs,戶外,龍潭區
新屋石滬故事館,桃園市,桃園市新屋區觀海路一段2180巷70號,POINT(120.99591 24.95097),https://www.google.com/maps/place/?q=place_id:ChIJweYb7T8vaDQRF9yjyNOqs0E,室內,新屋區
海洋客家牽罟文化館,桃園市,桃園市新屋區觀海路二段278號,POINT(121.01575 24.97602),https://www.google.com/maps/place/?q=place_id:ChIJZzdrfVwuaDQRjSBnfoCYLB4,室內,新屋區
新屋濱海植物園,桃園市,桃園市新屋區觀海路二段618號對面,POINT(121.01731 24.98158),https://www.google.com/maps/place/?q=place_id:ChIJU4CWo5YvaDQRsOAJKJY51Y4,戶外,新屋區
藻礁生態環境教室,桃園市,桃園市新屋區東興路二段1800巷160號,POINT(121.03675 25.01631),https://www.google.com/maps/place/?q=place_id:ChIJKRMvys4vaDQRHk6SAM1EBz0,戶外,新屋區
鑊篤陂塘生態公園,桃園市,桃園市平鎮區新光路五段352號,POINT(121.20254 24.90820),https://www.google.com/maps/place/?q=place_id:ChIJ77uJriUjaDQRLU-UKlnY6ys,戶外,平鎮區
環球購物中心 桃園A19,桃園市,桃園市中壢區高鐵南路二段352號,POINT(121.20186 25.00182),https://www.google.com/maps/place/?q=place_id:ChIJETFdbzQhaDQRyhMZEtcvvHE,室內,中壢區
永安海螺文化體驗園區,桃園市,桃園市新屋區新港路85號,POINT(121.01541 24.98976),https://www.google.com/maps/place/?q=place_id:ChIJN-HNqzovaDQREp1r77jZEHc,戶外,新屋區
十一份觀光文化園區,桃園市,桃園市龍潭區佳安里佳安西路5號,POINT(121.23970 24.83630),https://www.google.com/maps/place/?q=place_id:ChIJaQlTT7M9aDQRRiPT_ineLas,室內,龍潭區
1895乙未保台紀念公園,桃園市,桃園市平鎮區復旦路二段66號,POINT(121.20545 24.94827),https://www.google.com/maps/place/?q=place_id:ChIJN4DEIKwjaDQRuedZhQ8Ad50,戶外,平鎮區
異域故事館(預約制),桃園市,桃園市平鎮區中山路70號,POINT(121.25407 24.92754),https://www.google.com/maps/place/?q=place_id:ChIJV1YsxA8jaDQRcMA9-uvLbuc,室內,平鎮區
楊梅故事園區,桃園市,桃園市楊梅區校前路49號,POINT(121.14557 24.90510),https://www.google.com/maps/place/?q=place_id:ChIJ_ZyUZzY7aDQRxLwJxfLJz0M,戶外,楊梅區
桃園北區客家會館,桃園市,桃園市八德區崁頂路60號,POINT(121.26221 24.93436),https://www.google.com/maps/place/?q=place_id:ChIJFc1G6RgZaDQRiZLqWUWOb9Q,室內,八德區
忠貞新村文化園區,桃園市,桃園市平鎮區中山路70號,POINT(121.25433 24.92763),https://www.google.com/maps/place/?q=place_id:ChIJYb28c3kjaDQR8FBrz2nnHAc,戶外,平鎮區
杏花村水牛學校,新竹縣,新竹縣關西鎮大東坑11鄰1號,POINT(121.12211 24.82468),https://www.google.com/maps/place/?q=place_id:ChIJ77-u6hg6aDQRt6PBHJPn3t4,戶外,關西鎮
萬瑞渡假村,新竹縣,新竹縣橫山鄉23,POINT(121.13498 24.70255),https://www.google.com/maps/place/?q=place_id:ChIJiaomoYpHaDQRWgFA9vSCpgA,戶外,橫山鄉
六福水樂園,新竹縣,新竹縣關西鎮60號,POINT(121.18060 24.82524),https://www.google.com/maps/place/?q=place_id:ChIJe2oZwRw8aDQRaGNld9Yjw70,戶外,關西鎮
思微藏物生活空間,新竹縣,新竹縣竹北市文興路一段123號123號之6號,POINT(121.02748 24.81190),https://www.google.com/maps/place/?q=place_id:ChIJOTsktfg2aDQRTLVBfho76cw,戶外,竹北市
汪汪來我家實驗生活2號店,新竹縣,新竹縣關西鎮中正路62號,POINT(121.17650 24.78908),https://www.google.com/maps/place/?q=place_id:ChIJ49Tf280-aDQRhGy5dJlT24k,室內,關西鎮
葫作啡為藝術坊,新竹縣,新竹縣關西鎮博愛路55號,POINT(121.17791 24.79105),https://www.google.com/maps/place/?q=place_id:ChIJZck7vs4-aDQRlTLaW0T6ay8,戶外,關西鎮
竹東文創藝術村,新竹縣,新竹縣竹東鎮東林路194巷8號,POINT(121.09512 24.73759),https://www.google.com/maps/place/?q=place_id:ChIJMb86se5HaDQRElJMvIAbwgU,戶外,竹東鎮
司馬庫斯,新竹縣,新竹縣尖石鄉玉峰村14鄰司馬庫斯2號,POINT(121.33446 24.57869),https://www.google.com/maps/place/?q=place_id:ChIJab5AF0FpaDQRFn-92oaqBWc,戶外,尖石鄉
東安古橋,新竹縣,新竹縣關西鎮中山東路,POINT(121.17980 24.79086),https://www.google.com/maps/place/?q=place_id:ChIJv-hBHMM-aDQRoMGfOGFC0Nk,戶外,關西鎮
新瓦屋客家文化保存區,新竹縣,新竹縣竹北市文興路一段123號,POINT(121.02703 24.81185),https://www.google.com/maps/place/?q=place_id:ChIJHSg-mPg2aDQRx73mMP5NmSk,戶外,竹北市
新竹縣體育館,新竹縣,新竹縣竹北市福興東路一段197號,POINT(121.02001 24.81988),https://www.google.com/maps/place/?q=place_id:ChIJeaHE7_A2aDQRqATKhtY-5Bg,室內,竹北市
新竹縣政府文化局美術館,新竹縣,新竹縣竹北市縣政九路146號,POINT(121.01211 24.83064),https://www.google.com/maps/place/?q=place_id:ChIJ4cSVYOs2aDQRaDuNh2YqCH0,室內,竹北市
篁城竹簾工廠,新竹縣,新竹縣竹東鎮仁愛路370巷31號,POINT(121.09172 24.73993),https://www.google.com/maps/place/?q=place_id:ChIJ-7h-2-5HaDQRF5W3eYBbkto,室內,竹東鎮
名冠藝術館,新竹縣,新竹縣竹東鎮忠孝街95號,POINT(121.07877 24.74497),https://www.google.com/maps/place/?q=place_id:ChIJWzHgFwhIaDQRnKXe4Yp5fRc,室內,竹東鎮
軟橋彩繪村,新竹縣,新竹縣竹東鎮東峰路軟橋社區,POINT(121.09748 24.69546),https://www.google.com/maps/place/?q=place_id:ChIJV8gvmctHaDQRnUycrBHtBqg,戶外,竹東鎮
樹杞林文化館,新竹縣,新竹縣竹東鎮新生路377號,POINT(121.09487 24.73544),https://www.google.com/maps/place/?q=place_id:ChIJa0q_FelHaDQRlYEtsn61V-s,室內,竹東鎮
蕭如松藝術園區,新竹縣,新竹縣竹東鎮三民街60號,POINT(121.08811 24.73985),https://www.google.com/maps/place/?q=place_id:ChIJ3yZqy-VHaDQRVg7ZdAMRnQg,室內,竹東鎮
鄧雨賢音樂文化公園,新竹縣,新竹縣芎林鄉文山路131巷,POINT(121.08551 24.77403),https://www.google.com/maps/place/?q=place_id:ChIJFx03xRg4aDQRDoYjTlxnwOQ,戶外,芎林鄉
